GISJOIN,STATEFP,COUNTYFP,TRACTCE,pov_fam_5_17,nonpov_fam_5_17,tot_fam_5_17,Percent_Pov_Fam5_17
G3600130030300,36,13,30300,108,83,191,0.56544501
G3600130030400,36,13,30400,22,345,367,0.059945505
G3600130030500,36,13,30500,216,159,375,0.57599998
G3600130030600,36,13,30600,161,201,362,0.44475138
G3600130030700,36,13,30700,251,321,572,0.43881118
G3600130030800,36,13,30800,156,330,486,0.32098764
G3600130035100,36,13,35100,50,342,392,0.12755102
G3600130035300,36,13,35300,47,205,252,0.18650794
G3600130035400,36,13,35400,117,215,332,0.35240963
G3600130035500,36,13,35500,48,238,286,0.16783217
G3600130035600,36,13,35600,100,228,328,0.30487806
G3600130035700,36,13,35700,200,194,394,0.5076142
G3600130035800,36,13,35800,0,190,190,0
G3600130035901,36,13,35901,27,391,418,0.0645933
G3600130035902,36,13,35902,5,14,19,0.2631579
G3600130036000,36,13,36000,5,310,315,0.015873017
G3600130036100,36,13,36100,90,347,437,0.20594966
G3600130036300,36,13,36300,63,258,321,0.19626169
G3600130036401,36,13,36401,25,156,181,0.13812155
G3600130036402,36,13,36402,163,176,339,0.48082596
G3600130036500,36,13,36500,89,352,441,0.20181406
G3600130036600,36,13,36600,91,203,294,0.30952382
G3600130036700,36,13,36700,89,306,395,0.22531645
G3600130036800,36,13,36800,96,337,433,0.22170901
G3600130036901,36,13,36901,21,231,252,0.083333336
G3600130036902,36,13,36902,4,223,227,0.017621145
G3600130037000,36,13,37000,42,242,284,0.14788732
G3600130037100,36,13,37100,101,311,412,0.24514563
G3600130037200,36,13,37200,26,223,249,0.10441767
G3600130037300,36,13,37300,130,418,548,0.23722628
G3600130037400,36,13,37400,36,256,292,0.12328767
G3600130037500,36,13,37500,96,454,550,0.17454545
G3600130037600,36,13,37600,100,157,257,0.38910505
G3600130990000,36,13,990000,0,0,0,-99
G3600150000100,36,15,100,224,168,392,0.5714286
G3600150000200,36,15,200,183,160,343,0.53352767
G3600150000300,36,15,300,0,0,0,-99
G3600150000400,36,15,400,64,140,204,0.3137255
G3600150000500,36,15,500,42,250,292,0.14383562
G3600150000600,36,15,600,138,120,258,0.53488374
G3600150000700,36,15,700,66,65,131,0.50381678
G3600150000900,36,15,900,117,326,443,0.26410836
G3600150001000,36,15,1000,239,116,355,0.67323941
G3600150001100,36,15,1100,45,214,259,0.17374517
G3600150010100,36,15,10100,49,333,382,0.12827225
G3600150010200,36,15,10200,64,399,463,0.13822894
G3600150010300,36,15,10300,42,631,673,0.062407132
G3600150010400,36,15,10400,2,274,276,0.007246377
G3600150010500,36,15,10500,88,228,316,0.27848101
G3600150010600,36,15,10600,8,258,266,0.030075189
G3600150010700,36,15,10700,10,720,730,0.01369863
G3600150010800,36,15,10800,89,215,304,0.29276314
G3600150010900,36,15,10900,0,542,542,0
G3600150011000,36,15,11000,25,328,353,0.070821531
G3600150011100,36,15,11100,131,511,642,0.20404984
G3600150011200,36,15,11200,77,352,429,0.17948718
G3600170970100,36,17,970100,134,461,595,0.22521009
G3600170970200,36,17,970200,89,295,384,0.23177083
G3600170970300,36,17,970300,27,283,310,0.087096773
G3600170970400,36,17,970400,126,185,311,0.40514469
G3600170970500,36,17,970500,119,462,581,0.20481928
G3600170970601,36,17,970601,115,275,390,0.29487181
G3600170970602,36,17,970602,52,252,304,0.17105263
G3600170970700,36,17,970700,41,174,215,0.19069767
G3600170970801,36,17,970801,22,305,327,0.067278288
G3600170970802,36,17,970802,112,303,415,0.26987952
G3600170970900,36,17,970900,67,318,385,0.17402597
G3600170971000,36,17,971000,73,256,329,0.2218845
G3600190100100,36,19,100100,144,458,602,0.23920266
G3600190100200,36,19,100200,61,433,494,0.12348178
G3600190100300,36,19,100300,126,637,763,0.16513762
G3600190100400,36,19,100400,116,286,402,0.2885572
G3600190100600,36,19,100600,69,421,490,0.14081633
G3600190100700,36,19,100700,0,314,314,0
G3600190100800,36,19,100800,31,392,423,0.073286049
G3600190100900,36,19,100900,32,319,351,0.091168091
G3600190101000,36,19,101000,24,273,297,0.080808081
G3600190101100,36,19,101100,0,16,16,0
G3600190101300,36,19,101300,100,129,229,0.43668121
G3600190101400,36,19,101400,10,182,192,0.052083332
G3600190101600,36,19,101600,51,131,182,0.28021979
G3600190101700,36,19,101700,134,472,606,0.22112212
G3600190101800,36,19,101800,109,514,623,0.17495987
G3600190101900,36,19,101900,135,570,705,0.19148937
G3600190102000,36,19,102000,53,273,326,0.16257669
G3600190102100,36,19,102100,29,161,190,0.15263158
G3600190102200,36,19,102200,207,147,354,0.58474576
G3600210000100,36,21,100,12,206,218,0.055045873
G3600210000200,36,21,200,8,124,132,0.060606062
G3600210000300,36,21,300,54,251,305,0.17704917
G3600210000401,36,21,401,4,173,177,0.02259887
G3600210000402,36,21,402,7,587,594,0.011784512
G3600210000500,36,21,500,63,164,227,0.27753305
G3600210000600,36,21,600,12,243,255,0.047058824
G3600210000700,36,21,700,34,468,502,0.067729086
G3600210000800,36,21,800,17,96,113,0.15044248
G3600210000900,36,21,900,0,113,113,0
G3600210001000,36,21,1000,100,350,450,0.22222222
G3600210001100,36,21,1100,30,315,345,0.086956523
G3600210001200,36,21,1200,125,247,372,0.33602151
G3600210001300,36,21,1300,12,145,157,0.076433122
G3600210001400,36,21,1400,10,241,251,0.039840639
G3600210001500,36,21,1500,21,44,65,0.32307693
G3600210001600,36,21,1600,38,300,338,0.11242604
G3600210001700,36,21,1700,30,80,110,0.27272728
G3600210001800,36,21,1800,18,145,163,0.11042945
G3600210001900,36,21,1900,31,158,189,0.16402116
G3600210002000,36,21,2000,12,191,203,0.059113301
G3600230970100,36,23,970100,57,280,337,0.16913946
G3600230970200,36,23,970200,51,537,588,0.086734697
G3600230970300,36,23,970300,25,298,323,0.077399381
G3600230970400,36,23,970400,43,204,247,0.17408907
G3600230970500,36,23,970500,19,270,289,0.065743946
G3600230970600,36,23,970600,59,198,257,0.22957198
G3600230970700,36,23,970700,36,338,374,0.096256681
G3600230970800,36,23,970800,0,3,3,0
G3600230970900,36,23,970900,132,251,383,0.34464753
G3600230971000,36,23,971000,0,466,466,0
G3600230971100,36,23,971100,88,458,546,0.16117217
G3600230971200,36,23,971200,7,339,346,0.020231213
G3600250970100,36,25,970100,79,288,367,0.21525885
G3600250970200,36,25,970200,17,142,159,0.10691824
G3600250970300,36,25,970300,21,219,240,0.087499999
G3600250970400,36,25,970400,82,357,439,0.18678816
G3600250970500,36,25,970500,47,322,369,0.12737127
G3600250970600,36,25,970600,215,296,511,0.42074364
G3600250970700,36,25,970700,43,163,206,0.20873787
G3600250970800,36,25,970800,18,176,194,0.092783503
G3600250970900,36,25,970900,0,0,0,-99
G3600250971000,36,25,971000,91,168,259,0.35135135
G3600250971100,36,25,971100,49,185,234,0.20940171
G3600250971200,36,25,971200,66,252,318,0.20754717
G3600250971300,36,25,971300,75,86,161,0.46583852
G3600250971400,36,25,971400,3,168,171,0.01754386
G3600270010000,36,27,10000,0,355,355,0
G3600270020003,36,27,20003,27,471,498,0.054216869
G3600270020004,36,27,20004,41,266,307,0.13355049
G3600270020005,36,27,20005,0,668,668,0
G3600270030000,36,27,30000,64,422,486,0.13168724
G3600270040001,36,27,40001,43,436,479,0.089770354
G3600270040003,36,27,40003,108,275,383,0.28198433
G3600270050102,36,27,50102,0,361,361,0
G3600270050103,36,27,50103,42,578,620,0.067741938
G3600270050104,36,27,50104,38,805,843,0.045077104
G3600270050203,36,27,50203,25,602,627,0.039872408
G3600270050204,36,27,50204,9,341,350,0.025714286
G3600270050205,36,27,50205,0,629,629,0
G3600270060100,36,27,60100,120,292,412,0.29126215
G3600270060201,36,27,60201,18,240,258,0.069767445
G3600270060202,36,27,60202,72,321,393,0.18320611
G3600270060301,36,27,60301,26,463,489,0.053169735
G3600270060302,36,27,60302,0,290,290,0
G3600270060400,36,27,60400,29,161,190,0.15263158
G3600270070101,36,27,70101,32,261,293,0.10921501
G3600270070102,36,27,70102,55,216,271,0.20295203
G3600270070201,36,27,70201,39,231,270,0.14444445
G3600270070301,36,27,70301,136,503,639,0.21283256
G3600270070401,36,27,70401,21,245,266,0.078947365
G3600270080103,36,27,80103,29,573,602,0.048172757
G3600270080104,36,27,80104,0,335,335,0
G3600270080201,36,27,80201,16,533,549,0.029143898
G3600270080202,36,27,80202,28,287,315,0.088888891
G3600270090000,36,27,90000,6,197,203,0.029556651
G3600270100000,36,27,100000,0,256,256,0
G3600270110003,36,27,110003,0,472,472,0
G3600270110004,36,27,110004,29,187,216,0.13425925
G3600270110005,36,27,110005,21,176,197,0.10659899
G3600270120000,36,27,120000,12,240,252,0.047619049
G3600270130003,36,27,130003,23,408,431,0.053364269
G3600270130004,36,27,130004,0,122,122,0
G3600270130005,36,27,130005,54,224,278,0.19424461
G3600270140101,36,27,140101,58,296,354,0.16384181
G3600270140200,36,27,140200,115,642,757,0.15191546
G3600270140300,36,27,140300,35,402,437,0.080091536
G3600270140400,36,27,140400,0,617,617,0
G3600270140500,36,27,140500,69,235,304,0.22697368
G3600270140602,36,27,140602,55,261,316,0.17405063
G3600270140700,36,27,140700,32,616,648,0.049382716
G3600270140801,36,27,140801,104,215,319,0.32601881
G3600270150003,36,27,150003,0,105,105,0
G3600270150004,36,27,150004,36,435,471,0.076433122
G3600270150005,36,27,150005,10,304,314,0.031847134
G3600270150006,36,27,150006,0,150,150,0
G3600270160003,36,27,160003,0,129,129,0
G3600270160004,36,27,160004,0,162,162,0
G3600270160005,36,27,160005,76,163,239,0.31799164
G3600270170000,36,27,170000,18,235,253,0.071146242
G3600270180001,36,27,180001,0,443,443,0
G3600270190101,36,27,190101,0,367,367,0
G3600270190102,36,27,190102,10,129,139,0.071942449
G3600270190203,36,27,190203,19,247,266,0.071428575
G3600270190204,36,27,190204,20,502,522,0.038314175
G3600270190301,36,27,190301,0,254,254,0
G3600270190401,36,27,190401,17,210,227,0.074889868
G3600270190402,36,27,190402,34,357,391,0.086956523
G3600270200001,36,27,200001,0,222,222,0
G3600270200002,36,27,200002,0,142,142,0
G3600270210101,36,27,210101,186,316,502,0.37051794
G3600270210201,36,27,210201,90,276,366,0.24590164
G3600270210301,36,27,210301,29,335,364,0.079670332
G3600270220100,36,27,220100,79,261,340,0.23235294
G3600270220201,36,27,220201,90,200,290,0.31034482
G3600270220300,36,27,220300,255,285,540,0.47222221
G3600270220700,36,27,220700,72,199,271,0.26568267
G3600270220801,36,27,220801,185,223,408,0.45343137
G3600270220901,36,27,220901,47,353,400,0.1175
G3600270221001,36,27,221001,32,150,182,0.17582418
G3600270221100,36,27,221100,145,225,370,0.3918919
G3600270300000,36,27,300000,116,415,531,0.21845575
G3600270410000,36,27,410000,22,185,207,0.10628019
G3600270610000,36,27,610000,0,0,0,-99
G3600270640001,36,27,640001,0,0,0,-99
G3600270640002,36,27,640002,0,0,0,-99
G3600290000110,36,29,110,96,218,314,0.30573249
G3600290000200,36,29,200,223,328,551,0.4047187
G3600290000500,36,29,500,76,86,162,0.46913579
G3600290000600,36,29,600,71,346,417,0.17026378
G3600290000700,36,29,700,24,304,328,0.073170729
G3600290000800,36,29,800,133,344,477,0.278826
G3600290000900,36,29,900,28,191,219,0.12785389
G3600290001000,36,29,1000,137,235,372,0.36827958
G3600290001100,36,29,1100,92,118,210,0.43809524
G3600290001402,36,29,1402,168,155,323,0.52012384
G3600290001500,36,29,1500,115,91,206,0.55825245
G3600290001600,36,29,1600,146,71,217,0.67281103
G3600290001700,36,29,1700,100,71,171,0.5847953
G3600290001900,36,29,1900,0,241,241,0
G3600290002300,36,29,2300,116,198,314,0.36942676
G3600290002400,36,29,2400,194,241,435,0.445977
G3600290002502,36,29,2502,88,148,236,0.37288135
G3600290002702,36,29,2702,116,100,216,0.53703701
G3600290002800,36,29,2800,174,114,288,0.60416669
G3600290002900,36,29,2900,118,90,208,0.56730771
G3600290003000,36,29,3000,176,139,315,0.55873019
G3600290003100,36,29,3100,54,113,167,0.32335329
G3600290003301,36,29,3301,303,336,639,0.4741784
G3600290003302,36,29,3302,167,144,311,0.53697747
G3600290003400,36,29,3400,80,165,245,0.32653061
G3600290003500,36,29,3500,192,166,358,0.53631288
G3600290003600,36,29,3600,159,96,255,0.62352943
G3600290003700,36,29,3700,415,271,686,0.60495627
G3600290003800,36,29,3800,210,210,420,0.5
G3600290003901,36,29,3901,52,40,92,0.56521738
G3600290004001,36,29,4001,297,295,592,0.5016892
G3600290004100,36,29,4100,140,370,510,0.27450982
G3600290004200,36,29,4200,147,222,369,0.39837399
G3600290004300,36,29,4300,411,396,807,0.50929368
G3600290004401,36,29,4401,221,308,529,0.41776937
G3600290004402,36,29,4402,316,153,469,0.673774
G3600290004500,36,29,4500,102,293,395,0.25822785
G3600290004601,36,29,4601,33,144,177,0.18644068
G3600290004602,36,29,4602,0,0,0,-99
G3600290004700,36,29,4700,94,425,519,0.18111753
G3600290004800,36,29,4800,0,337,337,0
G3600290004900,36,29,4900,46,303,349,0.13180515
G3600290005000,36,29,5000,63,73,136,0.46323529
G3600290005100,36,29,5100,45,172,217,0.20737328
G3600290005201,36,29,5201,9,242,251,0.035856575
G3600290005202,36,29,5202,61,100,161,0.37888199
G3600290005300,36,29,5300,0,45,45,0
G3600290005400,36,29,5400,18,355,373,0.048257373
G3600290005500,36,29,5500,182,175,357,0.50980395
G3600290005600,36,29,5600,233,302,535,0.43551403
G3600290005700,36,29,5700,244,121,365,0.66849315
G3600290005801,36,29,5801,260,195,455,0.5714286
G3600290005802,36,29,5802,436,306,742,0.58760107
G3600290005900,36,29,5900,210,144,354,0.59322035
G3600290006100,36,29,6100,265,260,525,0.50476193
G3600290006201,36,29,6201,0,0,0,-99
G3600290006301,36,29,6301,97,278,375,0.25866666
G3600290006302,36,29,6302,0,185,185,0
G3600290006501,36,29,6501,47,127,174,0.27011493
G3600290006601,36,29,6601,109,166,275,0.39636365
G3600290006602,36,29,6602,0,85,85,0
G3600290006701,36,29,6701,81,118,199,0.40703517
G3600290006702,36,29,6702,17,12,29,0.58620691
G3600290006800,36,29,6800,33,81,114,0.28947368
G3600290006901,36,29,6901,318,128,446,0.71300447
G3600290006902,36,29,6902,215,174,389,0.55269921
G3600290007000,36,29,7000,196,87,283,0.69257951
G3600290007101,36,29,7101,321,276,597,0.53768843
G3600290007102,36,29,7102,221,101,322,0.68633538
G3600290007202,36,29,7202,25,106,131,0.19083969
G3600290007302,36,29,7302,152,724,876,0.17351598
G3600290007303,36,29,7303,34,576,610,0.055737704
G3600290007304,36,29,7304,23,536,559,0.0411449
G3600290007600,36,29,7600,50,208,258,0.19379845
G3600290007700,36,29,7700,0,412,412,0
G3600290007800,36,29,7800,53,344,397,0.13350126
G3600290007901,36,29,7901,0,228,228,0
G3600290007902,36,29,7902,16,409,425,0.037647057
G3600290007903,36,29,7903,10,213,223,0.044843048
G3600290007904,36,29,7904,69,245,314,0.21974522
G3600290007905,36,29,7905,69,273,342,0.20175439
G3600290008001,36,29,8001,180,448,628,0.28662419
G3600290008002,36,29,8002,112,432,544,0.20588236
G3600290008003,36,29,8003,89,398,487,0.18275154
G3600290008101,36,29,8101,44,481,525,0.083809525
G3600290008102,36,29,8102,36,346,382,0.094240837
G3600290008201,36,29,8201,11,205,216,0.050925925
G3600290008202,36,29,8202,34,244,278,0.12230216
G3600290008300,36,29,8300,138,142,280,0.49285713
G3600290008400,36,29,8400,143,83,226,0.63274336
G3600290008500,36,29,8500,6,219,225,0.026666667
G3600290008600,36,29,8600,44,362,406,0.10837439
G3600290008700,36,29,8700,90,337,427,0.21077283
G3600290008800,36,29,8800,18,220,238,0.075630255
G3600290008900,36,29,8900,26,311,337,0.077151336
G3600290009004,36,29,9004,0,387,387,0
G3600290009006,36,29,9006,0,751,751,0
G3600290009007,36,29,9007,65,879,944,0.068855934
G3600290009008,36,29,9008,0,399,399,0
G3600290009009,36,29,9009,0,525,525,0
G3600290009010,36,29,9010,76,733,809,0.093943141
G3600290009104,36,29,9104,0,440,440,0
G3600290009106,36,29,9106,16,333,349,0.045845274
G3600290009107,36,29,9107,176,468,644,0.27329192
G3600290009109,36,29,9109,0,193,193,0
G3600290009110,36,29,9110,0,0,0,-99
G3600290009112,36,29,9112,40,101,141,0.28368795
G3600290009113,36,29,9113,58,729,787,0.073697589
G3600290009114,36,29,9114,40,379,419,0.095465392
G3600290009115,36,29,9115,79,36,115,0.68695652
G3600290009116,36,29,9116,0,428,428,0
G3600290009200,36,29,9200,44,166,210,0.20952381
G3600290009301,36,29,9301,21,389,410,0.051219512
G3600290009302,36,29,9302,40,212,252,0.15873016
G3600290009401,36,29,9401,28,452,480,0.058333334
G3600290009402,36,29,9402,0,402,402,0
G3600290009501,36,29,9501,44,486,530,0.083018869
G3600290009502,36,29,9502,19,599,618,0.030744337
G3600290009600,36,29,9600,94,312,406,0.23152709
G3600290009701,36,29,9701,26,172,198,0.13131313
G3600290009702,36,29,9702,11,449,460,0.023913043
G3600290009800,36,29,9800,21,107,128,0.1640625
G3600290009900,36,29,9900,66,265,331,0.19939578
G3600290010001,36,29,10001,27,236,263,0.10266159
G3600290010002,36,29,10002,32,215,247,0.12955466
G3600290010003,36,29,10003,49,289,338,0.14497042
G3600290010101,36,29,10101,0,257,257,0
G3600290010102,36,29,10102,40,254,294,0.13605443
G3600290010103,36,29,10103,32,322,354,0.09039548
G3600290010201,36,29,10201,70,223,293,0.23890784
G3600290010202,36,29,10202,82,428,510,0.16078432
G3600290010300,36,29,10300,52,149,201,0.25870648
G3600290010400,36,29,10400,81,165,246,0.32926831
G3600290010500,36,29,10500,55,133,188,0.29255319
G3600290010600,36,29,10600,30,176,206,0.14563107
G3600290010700,36,29,10700,45,106,151,0.29801324
G3600290010803,36,29,10803,13,119,132,0.098484851
G3600290010804,36,29,10804,43,182,225,0.19111112
G3600290010805,36,29,10805,14,386,400,0.035
G3600290010807,36,29,10807,0,262,262,0
G3600290010808,36,29,10808,47,241,288,0.16319445
G3600290010809,36,29,10809,0,237,237,0
G3600290010901,36,29,10901,19,130,149,0.12751678
G3600290010902,36,29,10902,54,212,266,0.20300752
G3600290011000,36,29,11000,56,129,185,0.3027027
G3600290011100,36,29,11100,0,183,183,0
G3600290011200,36,29,11200,40,574,614,0.06514658
G3600290011300,36,29,11300,99,407,506,0.19565217
G3600290011400,36,29,11400,23,185,208,0.11057692
G3600290011500,36,29,11500,17,158,175,0.09714286
G3600290011600,36,29,11600,0,131,131,0
G3600290011700,36,29,11700,9,259,268,0.033582091
G3600290011800,36,29,11800,8,363,371,0.021563342
G3600290012001,36,29,12001,73,478,551,0.13248639
G3600290012002,36,29,12002,50,327,377,0.132626
G3600290012003,36,29,12003,10,419,429,0.023310022
G3600290012300,36,29,12300,48,170,218,0.22018349
G3600290012400,36,29,12400,89,96,185,0.48108107
G3600290012501,36,29,12501,56,218,274,0.20437956
G3600290012502,36,29,12502,15,55,70,0.21428572
G3600290012800,36,29,12800,68,186,254,0.26771653
G3600290012901,36,29,12901,20,419,439,0.045558088
G3600290012902,36,29,12902,0,204,204,0
G3600290013001,36,29,13001,58,238,296,0.19594595
G3600290013002,36,29,13002,33,403,436,0.075688072
G3600290013101,36,29,13101,86,459,545,0.15779817
G3600290013102,36,29,13102,49,905,954,0.051362682
G3600290013201,36,29,13201,86,466,552,0.15579709
G3600290013202,36,29,13202,16,525,541,0.029574862
G3600290013300,36,29,13300,29,364,393,0.073791347
G3600290013400,36,29,13400,0,628,628,0
G3600290013501,36,29,13501,12,620,632,0.018987341
G3600290013502,36,29,13502,14,868,882,0.015873017
G3600290013600,36,29,13600,16,315,331,0.048338369
G3600290013701,36,29,13701,16,613,629,0.025437202
G3600290013702,36,29,13702,15,680,695,0.021582734
G3600290013800,36,29,13800,66,633,699,0.094420604
G3600290013900,36,29,13900,27,266,293,0.092150174
G3600290014000,36,29,14000,0,399,399,0
G3600290014101,36,29,14101,16,536,552,0.028985508
G3600290014102,36,29,14102,0,407,407,0
G3600290014204,36,29,14204,20,267,287,0.069686413
G3600290014206,36,29,14206,26,1125,1151,0.022589052
G3600290014207,36,29,14207,0,422,422,0
G3600290014208,36,29,14208,0,582,582,0
G3600290014209,36,29,14209,0,454,454,0
G3600290014300,36,29,14300,0,577,577,0
G3600290014400,36,29,14400,75,316,391,0.19181585
G3600290014501,36,29,14501,34,255,289,0.11764706
G3600290014502,36,29,14502,59,144,203,0.29064038
G3600290014601,36,29,14601,16,492,508,0.031496063
G3600290014603,36,29,14603,0,492,492,0
G3600290014604,36,29,14604,0,1029,1029,0
G3600290014701,36,29,14701,34,593,627,0.054226477
G3600290014702,36,29,14702,47,746,793,0.059268601
G3600290014801,36,29,14801,0,194,194,0
G3600290014803,36,29,14803,0,587,587,0
G3600290014901,36,29,14901,59,220,279,0.21146953
G3600290014903,36,29,14903,100,572,672,0.14880952
G3600290014904,36,29,14904,0,0,0,-99
G3600290015001,36,29,15001,40,519,559,0.071556352
G3600290015002,36,29,15002,27,288,315,0.085714288
G3600290015003,36,29,15003,67,296,363,0.18457301
G3600290015101,36,29,15101,29,290,319,0.090909094
G3600290015102,36,29,15102,12,291,303,0.03960396
G3600290015201,36,29,15201,0,219,219,0
G3600290015202,36,29,15202,0,475,475,0
G3600290015301,36,29,15301,11,432,443,0.024830699
G3600290015302,36,29,15302,14,221,235,0.05957447
G3600290015401,36,29,15401,0,220,220,0
G3600290015402,36,29,15402,49,375,424,0.11556604
G3600290015501,36,29,15501,36,158,194,0.18556701
